TEAM_ID,TEAM_NAME,TEAM_GP,TEAM_W,TEAM_L,TEAM_W_PCT,TEAM_MIN,TEAM_E_OFF_RATING,TEAM_OFF_RATING,TEAM_E_DEF_RATING,TEAM_DEF_RATING,TEAM_E_NET_RATING,TEAM_NET_RATING,TEAM_AST_PCT,TEAM_AST_TO,TEAM_AST_RATIO,TEAM_OREB_PCT,TEAM_DREB_PCT,TEAM_REB_PCT,TEAM_TM_TOV_PCT,TEAM_EFG_PCT,TEAM_TS_PCT,TEAM_E_PACE,TEAM_PACE,TEAM_PACE_PER40,TEAM_POSS,TEAM_PIE,SEASON,SEASON_START_YEAR,NEXT_SEASON_START_YEAR,NEXT_SEASON,OUTCOME_TEAM_ID,NEXT_SEASON_W_PCT,TARGET_NEXT_SEASON_CHANGE,DECLINE_RISK,TEAM_ABBREVIATION,PLAYER_QUALIFIED_COUNT,PLAYER_TOTAL_QUALIFIED_MINUTES,PLAYER_15_MPG_COUNT,PLAYER_25_MPG_COUNT,PLAYER_POSITIVE_NET_COUNT,PLAYER_MAX_PIE,PLAYER_MAX_USG_PCT,PLAYER_TOP1_MIN_SHARE,PLAYER_TOP3_MIN_SHARE,PLAYER_TOP5_MIN_SHARE,PLAYER_MW_AGE,PLAYER_MW_OFF_RATING,PLAYER_MW_DEF_RATING,PLAYER_MW_NET_RATING,PLAYER_MW_AST_PCT,PLAYER_MW_AST_TO,PLAYER_MW_AST_RATIO,PLAYER_MW_OREB_PCT,PLAYER_MW_DREB_PCT,PLAYER_MW_REB_PCT,PLAYER_MW_TM_TOV_PCT,PLAYER_MW_EFG_PCT,PLAYER_MW_TS_PCT,PLAYER_MW_USG_PCT,PLAYER_MW_PACE,PLAYER_MW_PIE,PLAYER_MW_PTS_PER_36,PLAYER_MW_REB_PER_36,PLAYER_MW_AST_PER_36,PLAYER_MW_TOV_PER_36,PLAYER_MW_STL_PER_36,PLAYER_MW_BLK_PER_36,PLAYER_MW_STD_AGE,PLAYER_MW_STD_PIE,PLAYER_MW_STD_USG_PCT,PLAYER_MW_STD_NET_RATING,PLAYER_MW_STD_TS_PCT
1610612754,Indiana Pacers,82,39,43,0.476,3986.0,103.0,104.2,101.8,102.9,1.2,1.3,0.614,1.31,16.8,0.338,0.668,0.506,0.178,0.49,0.537,91.5,90.44,75.37,7501,0.504,1996-97,1996,1997,1997-98,1610612754,0.707,0.2309999999999999,0,IND,10,16849.103333333333,8,6,9,0.145,0.286,0.176108382424307,0.4682884212829525,0.6813131104306045,27.80054932695726,103.09032322392626,101.31826474049755,1.7573694327156084,0.1279884600189406,1.1568104900142069,13.565002648014309,0.0604306781112585,0.1298251363920256,0.0957483083669536,12.083737077205496,0.4920855134526447,0.5364170527571103,0.20138176136376,91.48517574525728,0.104464293747778,14.858001345670028,6.540169991241869,2.610940127179864,2.232759765059704,1.036256924453547,0.8183224784859966,3.160992320259318,0.0242170820760642,0.0393648482117161,1.5676750170511031,0.0427735926165882
1610612746,Los Angeles Clippers,82,36,46,0.439,3986.0,101.8,103.5,104.9,106.2,-3.1,-2.8,0.556,1.27,15.6,0.339,0.654,0.492,0.17,0.482,0.524,94.0,92.65,77.21,7703,0.475,1996-97,1996,1997,1997-98,1610612746,0.207,-0.232,1,LAC,13,19741.31,10,5,5,0.129,0.236,0.1435704283724501,0.3935578912105293,0.6029769554300094,26.24983971850568,102.55217270282468,105.47187668059178,-2.9168228788599464,0.1391785318873638,1.2949294322413254,15.235695967829216,0.0545932324146675,0.1188669981036381,0.0857536058481765,12.06466031551773,0.489047411578394,0.5265894439122834,0.1954661334531497,93.31893286041638,0.0963938287276781,14.413633137821147,6.0105433732614495,3.02168397132713,2.2740132240464286,1.3330422347858373,0.785966078238982,2.549337139487158,0.0199602540864852,0.0339234179442172,4.80232990523067,0.0352369118778297
1610612747,Los Angeles Lakers,82,56,26,0.683,3986.0,105.2,106.4,100.8,102.3,4.3,4.2,0.611,1.51,17.0,0.343,0.658,0.501,0.159,0.496,0.535,93.8,92.61,77.18,7705,0.53,1996-97,1996,1997,1997-98,1610612747,0.744,0.0609999999999999,0,LAL,11,18525.32833333333,9,5,10,0.184,0.311,0.1619395499692898,0.4567622148307403,0.6569269082680227,26.704673790307087,105.26996417607351,101.18831904643706,4.071460289907592,0.1552366084019923,1.520961668965471,16.45105626108111,0.0562288003532461,0.1199480083888751,0.0882884895337437,11.24609075304738,0.4939178703715282,0.5351046811855876,0.1987487879881931,93.64427678879645,0.1077285021579014,15.0837812411242,6.36425967079126,3.381316588450929,2.1706497869538435,1.3233773544454497,1.045487542865862,4.67072885501127,0.0303917347956207,0.0513319136989388,1.845984265827608,0.0305246042702146
1610612748,Miami Heat,82,61,21,0.744,3961.0,104.0,105.2,97.9,99.2,6.1,6.0,0.615,1.33,16.9,0.324,0.678,0.504,0.177,0.507,0.546,90.6,89.54,74.62,7393,0.536,1996-97,1996,1997,1997-98,1610612748,0.671,-0.0729999999999999,1,MIA,11,16779.434999999998,8,5,9,0.16,0.274,0.1870991683172486,0.4799180266399514,0.7178980301382815,27.79076152842254,104.46867045880867,97.68584732839136,6.761682976810603,0.163716736687896,1.4915268809706648,16.51024466358174,0.054224803953967,0.130634026413881,0.0927403486271538,12.272840364807676,0.5113961179264975,0.5483713347122038,0.1978605696993572,90.44542750694526,0.1140508560031967,14.409066813036317,6.359212929398399,3.291171603811452,2.2763579345788463,1.19074331167885,0.8646298281199577,2.1732682542028177,0.0334742888597728,0.0556577263706256,3.5028986814570118,0.0421660862636143
1610612749,Milwaukee Bucks,82,33,49,0.402,3946.0,103.4,104.7,105.6,106.7,-2.2,-2.0,0.543,1.25,15.8,0.329,0.669,0.501,0.172,0.496,0.541,91.9,90.85,75.71,7465,0.477,1996-97,1996,1997,1997-98,1610612749,0.439,0.0369999999999999,0,MIL,9,18552.226666666666,8,6,1,0.134,0.273,0.170091981771101,0.474507911718773,0.7103807665135614,27.52716628084894,104.2725802365502,105.885138136159,-1.6139183652348643,0.1401371737408698,1.2826079798507564,15.688546756651666,0.053750830717894,0.1229725018632085,0.0886951795364006,12.329111716688812,0.4963949637312178,0.5406316568828754,0.2011791625012487,91.33400162568084,0.0983539186131835,14.609782689157884,5.864093941643662,3.0213084934279224,2.3285614592893427,1.1856258763548235,0.6170687867116759,4.215606060343531,0.0263916086392793,0.0499748307097849,1.1788692903168505,0.0175328662605666
1610612750,Minnesota Timberwolves,82,40,42,0.488,3956.0,102.6,103.9,103.7,105.5,-1.1,-1.7,0.638,1.51,17.7,0.323,0.649,0.488,0.164,0.485,0.533,93.4,92.04,76.7,7588,0.501,1996-97,1996,1997,1997-98,1610612750,0.549,0.061,0,MIN,11,19523.716666666664,8,5,5,0.14,0.273,0.1604358971951208,0.4326275820092315,0.636276648145034,26.84622924426104,102.83734421297856,104.5258621181247,-1.680997282791955,0.1603986384935245,1.4652676531022526,16.29767878896009,0.0519990888005443,0.1200889933013096,0.0865084673939303,11.325290838578375,0.4912177468770888,0.5371668340983573,0.1957578798606481,92.8388220087876,0.1011073009493581,14.35853658328375,5.96874058303448,3.3927966242766274,2.192410427317886,1.130317571022594,1.0215268097006802,4.827856933672062,0.0330038388762732,0.049430900403075,2.99597296170608,0.0255586404111167
1610612751,New Jersey Nets,82,26,56,0.317,3956.0,101.4,102.4,106.5,107.2,-5.1,-4.8,0.576,1.34,15.5,0.376,0.669,0.513,0.166,0.456,0.499,95.3,94.47,78.72,7785,0.457,1996-97,1996,1997,1997-98,1610612751,0.524,0.207,0,NJN,7,11560.008333333331,5,3,1,0.126,0.249,0.2768363056255006,0.7065387063590641,0.9316515775291396,27.88874128550945,101.52068463041763,106.04305886457696,-4.521728098523574,0.1145023351338414,1.191157148819818,11.478783175617666,0.071799913494872,0.1243339552090865,0.0964485078946742,10.98006805070066,0.4578535556130655,0.5011584905143524,0.1965306342772244,95.68322240828836,0.094851733959246,15.09445278658248,7.259164317211422,2.410378885251669,2.049133470924545,1.34221356530164,0.6726638749539542,3.3962607070762325,0.0259449812173262,0.0413172907308361,2.5902346331493957,0.0391398661726583
1610612752,New York Knicks,82,57,25,0.695,3971.0,102.2,102.9,97.6,99.5,4.6,3.4,0.628,1.24,17.2,0.323,0.7,0.519,0.192,0.501,0.546,93.0,91.84,76.53,7598,0.537,1996-97,1996,1997,1997-98,1610612752,0.524,-0.1709999999999999,1,NYK,9,19225.721666666668,8,6,9,0.174,0.294,0.1501528377825088,0.4388850422866657,0.6827733297917815,30.11021528190576,102.1898116091524,98.48994679263448,3.7415974762282422,0.1551688587675902,1.263401338293933,17.715886417094183,0.0542336287679881,0.1297648314545279,0.0935862499483114,13.741968030155434,0.5019203193326163,0.5471261195830274,0.1969701374018643,92.67640013339768,0.1098399137682998,14.330177289400403,6.396430892537801,3.297457494660148,2.589655715567851,1.119749904489931,0.6815868983851754,3.74486559048956,0.0303670755729199,0.0514739885498369,1.3928837885061272,0.017338767844457
1610612753,Orlando Magic,82,45,37,0.549,3971.0,102.3,103.8,103.3,104.2,-1.0,-0.5,0.595,1.35,16.3,0.336,0.651,0.49,0.168,0.481,0.524,90.9,89.88,74.9,7438,0.486,1996-97,1996,1997,1997-98,1610612753,0.5,-0.049,0,ORL,10,19289.586666666662,9,6,5,0.143,0.25,0.1355404021098775,0.3800060689048806,0.6066197029277973,29.995611449078915,103.12173486178035,103.31013864821018,-0.1884037864298458,0.150671483370302,1.490350869795724,15.993364217584755,0.0541639347378447,0.117549261121199,0.0852648565478161,11.394606805122487,0.4801715190544949,0.5225975764816803,0.1961342784085921,90.7028201978062,0.0983337998775159,14.099835558944068,5.893749926557956,3.1017771937743266,2.1462357237307312,1.2765436826363654,0.634539257450825,2.6813326309979546,0.0255075375097687,0.0306306698447128,4.230203012811765,0.0297378318799792
1610612755,Philadelphia 76ers,82,22,60,0.268,3956.0,101.4,102.6,108.4,109.5,-6.9,-6.9,0.564,1.18,15.2,0.359,0.654,0.504,0.179,0.47,0.518,98.1,97.05,80.88,8006,0.453,1996-97,1996,1997,1997-98,1610612755,0.378,0.1099999999999999,0,PHI,11,18751.766666666663,10,4,0,0.127,0.281,0.169008431205593,0.4885678327197615,0.6916332327798448,25.87602928079665,101.5038807365706,108.6826167045594,-7.174838406336824,0.1500573595732313,1.300068634422001,15.21983218470082,0.058775137720357,0.1148175099946138,0.0860667809077544,12.130593108560436,0.4736939403931718,0.5193435581180796,0.1999514051120516,97.62400023197814,0.0930794319824087,15.2951988523748,6.389157999335174,3.2118573716609813,2.5725576079053885,1.259401336407414,0.7256916237225648,3.6828235111731376,0.0174434488581978,0.0632812909700753,2.2807920124527943,0.0223274263054844
1610612756,Phoenix Suns,82,40,42,0.488,3971.0,106.7,108.0,105.5,107.1,1.2,0.9,0.658,1.75,18.9,0.297,0.663,0.482,0.151,0.508,0.552,95.8,94.46,78.72,7808,0.509,1996-97,1996,1997,1997-98,1610612756,0.683,0.195,0,PHX,8,13578.576666666666,6,5,6,0.154,0.249,0.1956007662069638,0.524690118478299,0.8173149223053079,30.129294724803017,108.14829388107196,106.26624026376844,1.914962552530665,0.1669357588534684,1.7505399547277047,17.936724185377308,0.0451142317812888,0.1191912653829942,0.0827397379401326,10.14565701903464,0.523424131346118,0.5668978062992857,0.1952910087777977,95.15302632111906,0.1065314501544467,15.663497376872831,5.705458083112785,3.807173702300167,2.01758996340559,1.1612410039049257,0.6018303833023245,3.004434189702872,0.0295616560475349,0.0389892179197028,2.6451929056565286,0.0442954562605227
1610612757,Portland Trail Blazers,82,49,33,0.598,3971.0,104.6,106.3,100.5,102.1,4.1,4.2,0.57,1.26,16.1,0.358,0.691,0.527,0.178,0.503,0.544,93.7,92.17,76.81,7635,0.527,1996-97,1996,1997,1997-98,1610612757,0.561,-0.0369999999999999,0,POR,10,17631.164999999997,7,5,9,0.159,0.239,0.1747735709277672,0.4948643495764461,0.7113281132207279,26.7532542517752,105.94017066748944,101.3995266336626,4.551408514411838,0.1380329531069935,1.289720450501522,14.573470215949994,0.0589539070919779,0.1318547037778464,0.0960522271216905,12.473145648628437,0.5008620099692788,0.5393992484331012,0.2013030405723803,92.98028652578164,0.107930429724865,15.297457655237189,6.7156084127169136,3.0096706598798204,2.356282185550416,1.0883001775549148,0.8310284657877116,3.873040168216578,0.0294507756241158,0.0363390364435814,3.0396691076484785,0.0416261299005883
1610612758,Sacramento Kings,82,34,48,0.415,3962.0,101.9,102.7,105.8,107.0,-3.8,-4.3,0.598,1.34,16.8,0.348,0.661,0.502,0.174,0.485,0.526,93.4,92.68,77.23,7654,0.47,1996-97,1996,1997,1997-98,1610612758,0.329,-0.0859999999999999,1,SAC,13,19647.43833333333,9,7,0,0.148,0.289,0.1590438889276744,0.4343310065103483,0.6444732447308865,28.12182945308477,101.92608721764664,106.00290791937849,-4.092085668844192,0.1524093060308201,1.442748060540208,17.395453766958425,0.0568152126362868,0.121383136970443,0.0888846220240925,12.449526617676964,0.4857386139312649,0.5227665016211189,0.1957161003940886,93.2353818330685,0.0960264963295045,14.39638059685983,6.17301848425872,3.272487685629586,2.314194819121034,1.0663985627303578,0.6394726776510221,3.271645246298812,0.0264633096593805,0.0557667875942704,3.4820510178811017,0.0343704296184438
1610612759,San Antonio Spurs,82,20,62,0.244,3946.0,100.5,102.1,108.8,110.8,-8.3,-8.8,0.588,1.34,16.3,0.344,0.643,0.49,0.171,0.472,0.512,90.0,88.45,73.71,7268,0.44,1996-97,1996,1997,1997-98,1610612759,0.683,0.439,0,SAS,11,18666.34,11,6,0,0.119,0.291,0.1324812469932509,0.3636933289189703,0.5707814172462303,30.591655532543257,100.97231906915516,109.64513592380725,-8.671805176233445,0.1522647928481605,1.443896581583035,15.757745019466418,0.0545901176484874,0.1130003087554032,0.0832676631662482,12.12501533062543,0.4816890292901555,0.5186086777054314,0.1961180651018536,89.31817052334131,0.0895559974085261,13.652596063288254,5.646955964586525,3.126268995421706,2.1638950110198363,1.1803063696471834,0.7868709130981222,3.316513286505363,0.0192993815385417,0.0503228850531285,2.539973034410854,0.0333406394701521
1610612760,Seattle SuperSonics,82,57,25,0.695,3956.0,108.2,109.6,99.5,101.0,8.7,8.5,0.644,1.57,18.1,0.341,0.657,0.5,0.163,0.51,0.557,92.9,91.68,76.4,7549,0.562,1996-97,1996,1997,1997-98,1610612760,0.744,0.049,0,SEA,12,19526.02333333333,8,4,11,0.154,0.26,0.1646208214097869,0.4468897660848163,0.6603246744046023,30.209518169512933,108.52410103303164,99.77456610468732,8.740003033558464,0.1654988709085157,1.7129602358015552,17.946398490083403,0.0547890836963389,0.1207753521070257,0.0882256917989957,11.523871143245248,0.5084124984827941,0.5529133462403252,0.1957782139288645,92.60724653270417,0.1132016536222514,15.03163214493069,5.999378265620565,3.5343602136430925,2.1829329645036104,1.6427308035242545,0.7061345653757457,3.855673236845975,0.0370448812239508,0.0518193513681813,3.626804750790704,0.04978361322588
1610612761,Toronto Raptors,82,30,52,0.366,3966.0,101.3,102.9,105.1,106.4,-3.7,-3.5,0.592,1.27,16.1,0.35,0.657,0.498,0.177,0.481,0.521,93.3,92.03,76.69,7608,0.467,1996-97,1996,1997,1997-98,1610612761,0.195,-0.1709999999999999,1,TOR,10,17208.22333333333,9,5,1,0.132,0.25,0.1925606497823618,0.5281320926603502,0.7790259966794945,25.788267121126395,102.53455992067362,105.38323526329565,-2.843329574794377,0.1553383684583359,1.2841084921220804,15.172187502602926,0.053463823788123,0.1200293657082941,0.0854617403849748,12.208092410082235,0.4864326895455215,0.5259053703394133,0.2005250202083616,92.67886835983649,0.0972210207832805,14.673449728589066,5.999922130252843,3.227991578444957,2.3681701016200205,1.3221585726359124,0.8744656382307142,2.763459088779625,0.0275336018398549,0.0420401593345519,2.339333940829946,0.0340570381070661
1610612762,Utah Jazz,82,64,18,0.78,3966.0,110.5,112.4,101.6,102.6,9.0,9.8,0.702,1.75,20.4,0.328,0.687,0.518,0.167,0.531,0.581,92.4,91.1,75.92,7520,0.59,1996-97,1996,1997,1997-98,1610612762,0.756,-0.024,0,UTA,11,19251.86,7,4,10,0.212,0.321,0.1557108421385431,0.440522630021203,0.6663795948374165,30.13195408997711,111.88782850072668,101.67893571495604,10.209357589344611,0.1798518481677441,1.6587564621461688,18.75866282530623,0.0525398217799907,0.1271250570074787,0.0919717091404847,11.61558010498726,0.5303215052121371,0.5791800827729547,0.1964082868702903,91.83974905541596,0.1178682988725938,15.406511370849364,5.978227558272293,4.050309944078132,2.215889789350224,1.3463634163140603,0.759199370865984,4.483452338161778,0.0527846554095028,0.0575507168750751,6.606636844311637,0.0475686595222731
